38,A3QMAS3KVQTPW0.csv,2 GENTLEMAN HAVING THE DISCUSSION OVER IN A RESTURANT,STRIPS SHIRT OF THE PERSON,A MIDDLE AGED PERSON WITH A WHITE BEARD AND GLASSES ON HIS EYES,PINK COLORED TABLE-COVER,STEWARD SERVING THE ORDER TO CUSTOMERS,LEFT SHOULDER OF THE PERSON,LANDSCAPE VIEW FROM THE RESTAURANT,LANDSCAPE VIEW FROM THE RESTAURANT WITH A POLE IN THE FRAME,A GENTLEMAN WITH A CAP,SHIRT OF THE GENTLEMAN,OTHER CUSTOMER OF THE RESTAURANT.
38,AFQKLIYNCVZTL.csv,Two men are having a conversation outside.,shirt,head,table,people,arm,hill,pole,head,shirt,head
38,AHV4U78TUUDKI.csv,It appears to be George Lucas having a conversation with another man in what appears to be a restaurant in California wine country. There is a vineyard in the back of the image ,George Lucas' shirt,George Lucas' face,table in restaurant,waitress helping customers,man having conversation with Lucas's arm ,vineyards,posts,man having conversation with Lucas- face,\nman having conversation with Lucas - shirt,other customers
38,AJNQ2PBD07FKE.csv,two men sitting at a table talking. Chairs and tables are in background as well as people and lush green land. ,man's plaid shirt,man's face,man's arm and table,chairs and tables in background, people,one man's hand, one man's arm, table,lush green land,lush green land , part of tent ,one man's face, hat, glasses,one man's chest,gentleman in background's face.39,A20SMUCY0FQA7Z.csv,statue in a town,wall,a small statue,a big statue,statue's leg,pillar,two statue,,,,
39,A2L366NNL1YG5W.csv,statue of an angel stabbing a demon,column,statue,angel,demon,column,statue,,,,
39,A2SBISQJE2ZPJQ.csv,VERY INTERESTING AND BEAUTYFUL SCULPTURE IS STANDING THERE.,?,SCULPTURE,SCULPTURE,SCULPTURE,SCULPTURE,,,,,
39,A37M4OVE9R80G.csv,it was a statue it was showing ; a person killing a man under his feet some other peoples are watching both side.,?,staue of people watching the murder,big statue of god giving punishment,man who got puishement,?,other side staue people waching the punishment,,,,
39,A39J8MSTUDVH0D.csv,Statue outside a large brick building of a winged creature subduing it's prey,portion of window frame and building wall,man viewing the capture,winged creature holding long rod,creature's foot on head of prey,portion of right side of window frame ,three people observing capture,,,,
39,A3OLRWACCCCUTU.csv,A statue of an angle slaying a demon in front of a brick building.  Below the angel are statues of people looking up at the action.,part of building,statues of people looking up,angel holding a spear,angel standing on demon,part of building,statues of people looking up,,,,
39,A3QI1RV4HQ9MOC.csv,A GREAT STATUE IN A CITY,WALL,STATUE,BIG STATUE,STATUE LEG,PILLAR,TWO STATUES,,,,
39,A3QMAS3KVQTPW0.csv,A sculpture IN FRONT OF THE HUGE BUILDING DEPICTING THE A PERSON WITH WINGS AND A CROSS IN THIS HAND,sculpture CORNORE,A SCULPTURE OF DARK SLAVE LOOKING AT THE LORD,LORD WITH A CROSS ON HIS HAND,LORD KILLING THE EVIL BY STANDING ON IT,PILLARS OF THE BUILDING ENTRANCE,A SCULPTURE OF 2 DARK SLAVES LOOKING AT THE LORD,,,,
39,AFQKLIYNCVZTL.csv,It is a statue of a winged creature.,building,statue,statue,statue,column,statue,,,,
39,AHV4U78TUUDKI.csv,A large statue with a green patina. It depicts a winged being with a staff standing on another figures back while several other figures are looking on. There is a large church in the background. ,church architecture,figures looking up,winged being with staff,entity being stood on ,church architecture,figures looking up,,,,
39,AJNQ2PBD07FKE.csv,A large statue in front of a brick building and windows Several people in the statue and a cross. ,brick building,brick building, part of statue,main part of statue, a women statue,lower part of woman statue, a man statue laying down,park of building pillar and window,part of statue,,,,40,A20SMUCY0FQA7Z.csv,two woman shopping in a street,a man,screen cloth,ladies hand bag,a Muslim girl,a girl speaking in cellphone,a cover in hand,shop,a man standing,shoulder of a man,wall of a shop
40,A2L366NNL1YG5W.csv,people in an outdoor strip market,man,?,woman's purse,woman's face,woman's face,hands with shopping bags,shop items,woman and man,man,?
40,A2SBISQJE2ZPJQ.csv,TWO WOMANS IS WALKING ON THE ROAD. ONE LADY SPEAKING WITH MOBILE PHONE,MAN,CLOTH,HAND BAG,LADY FACE,LADY FACE,WOMAN HAND,CLOTH,MEN AND WOMAN,MEN,MEN
40,A37M4OVE9R80G.csv,two girls weared veil; one girl weared hand bag in his left arm. other girl talking in her phone; near by some mans walking in the road.,?,?,hand bag of the girl in her left arm,blak veil weared girl with glasses in her eyes,girl speaking to someone in her phone,a man carrying something in polythine bag,?,a man speaking in his phone,?,?
40,A39J8MSTUDVH0D.csv,Two women with heads covered walking down a fairly busy street.,man in blue shirt walking away from woman,signs and banners above sidewalk,woman's purse on her shoulder,Woman's covered head in profile,woman with covered head talking on cell phone,man holding bag in left hand,brightly colored merchandise hanging above sidewalk,woman on cell phone, man in backgroung,back of man in white shirt,right shoulder of man in white shirt
40,A3OLRWACCCCUTU.csv,Two women in hajibs are walking on a busy streat.  One is talking on the phone.  They are passing storefronts where men are walking.,back of man and woman's arm,part of store,woman's chest and shoulder,woman's head,woman talking on phone,arms,part of storefront,man and woman on phone,back of man,part of man and storefront
40,A3QI1RV4HQ9MOC.csv,TWO WOMAN ENJOY THEIR SHOPPING IN A STREET OF A TOWN,A MAN,SCREEN CLOTH,LADIES BAG,MUSLIM GIRL,A GIRL SPEAKING IN MOBILE,BAG COVER,SHOP,A MAN,MAN STANDING BACK,DOOR OF THE SHOP
40,A3QMAS3KVQTPW0.csv,2 MUSLIMS WOMEN WALKING IN THE SHOPPING STREET,A BLUE COLORED SHIRT GUY WALKING AWAY,SHOP HANGINGS,A WOMEN WITH A SHOULDER BAG ON HER SHOULDER AND CHEST VIEW OF HER,MUSLIM WOMEN'S FACE,BEUTIFUL MUSLIM WOMEN'S FACE WHILE TALKING OVER THE PHONE,SHOPPING BAG CARRIED BY A GUY,SHOP HANGINGS,LADY OVER THE PHONE WHILE WALKING IN THE STREET,WHITE SHIRT GUY WALKING AWAY,BACKSIDE OF A GUY WALKING AWAY
40,AFQKLIYNCVZTL.csv,Two are walking down the street; while one is on a cell phone.,man,store,purse,head,head,hand,curtains,man,man,shirt
40,AHV4U78TUUDKI.csv,Two Muslim women walking on a main street. One is on her cell phone talking. They are wearing hijabs. There are others passing on the street as they walk past. ,1st girl's shoulder,awning of a shop,1st girl's purse,1st girl's face,2nd girl on phone,1st girl's hand ,good for sale,two men in the background,man walking past the two girls,store front and man's arm 
40,AJNQ2PBD07FKE.csv,A busy street with a lot of shops; one woman is on a cell phone ,people and shops in background,shops in background,one woman's chest and handbag,items for sale from shop hanging. ,people in background, woman on cell phone,man in background's back,arm and back of man in background,,,41,A175PJR0W3LO8I.csv,It is an intimate family room or living room setting; perhaps part of a suite room of an upscale hotel. There is a dark armoir in the background; two chairs and a sofa placed in the middle of the room on a rug and a glass coffee table.  There is a fireplace and ornate mirror frame on the wall to the right.  On the coffee table is a bottle champagne on ice; two empty glasses and two bottle of water.  There are no people in the room.,framed mirror above a fireplace,fireplace and accessories,picture frames on a wall,an interior french door leading to a porch area,a chair and a coffee table with champagne set up,ornate rug,dark armoire,a chair,,
41,A1DVKS3R9SLQ1H.csv,it was an indoor interior with sofa set and television. this room looks more beautiful.,mirror,clip,wallpaper,door,table,sofa,television,another sofa,,
41,A1VSU8AMV3QFI1.csv,This is a picture of a cozy living room.  It has two comfortable chairs and one sofa.  The coffee table is glass.  It also has a fireplace and entertainment center.  Nice oriental pink rug also.  It also has a mirrored entrance door and a few nick nacks.,large picture with nice frame,fireplace with appropriate tools,smaller picture glared,entrance doorway with mirrors,glass coffee table with nick nacks,beautiful oriental rug,black entertainment center,one on the matching chairs tan,?,
41,A2JLU8XYHVY2ZP.csv,Many home appliances are placed in the living room.,mirror on the wall,fire area,photo frame on the wall,door is kept opened,water bottle and banana are placed on the table,floor mat,television is switched off,sofa set,,
41,A2SBISQJE2ZPJQ.csv,house inside very neat and clean. sofa and tv is there.,mirror and shelf,floor,wall picture,sofa,tea boy,matress,television,sofa,,
41,A2UTHXLZL8TNBK.csv,there is a living hall furnished with sofas and tv and a tea table. there was a carpet in the center of the room and the door is open to the next room,mirror in the wall,fire house and a rod near it,photo frames hanging in the wall,white wooden door is opened and there is a can next to it,glass top tea table and two single seater sofa,flower designed carpet on the floor,black led tv ,soft cushioned sofa ,,
41,A314XJY8V1YL12.csv,This is a living room with a couch and two chairs. There is a large television set against one wall and fireplace on the side of the room. No people are present in the room.,mantle,fireplace,pictures,doorway,glass table,rug,television,chair,,
41,A37M4OVE9R80G.csv,lights are blinking nobody in the room,?,?,?,?,sofa in the room,floorsheet,tv in the table,sofa,,
41,A3VOMP0WOJTB4I.csv,All the sofa; table and chair are arranged properly in the room.,frame,stand,wall,door,chair,carpet,Television,sofa,,
41,AFQKLIYNCVZTL.csv,It is a living room with a TV and couch; as well as chairs and a coffee table.,mirror,fireplace,picture,door,table,rug,TV,chair,,42,A175PJR0W3LO8I.csv,four young street musicians playing in perhaps a Spanish speakin country. Three of them are men; all dressed in the same grey shirt and white pants.  One is a woman playing an accordion. ,man in orange jacket and sunglasses observing,a saxophone or other instrument on a stand,woman playing an accordion,man playing a clarinet,torso of man playing an instrument and another man playing a guitar,face and upper body of man playing guitar,part of side view of bass.,part of bottom of bass,part of side view of bass.,side view and top part of man playing bass.
42,A1DVKS3R9SLQ1H.csv,it was a street concert.there was an artists are making music concert on street.,artist,music instrument,female artist,male artist,artist leg,male artist wearing sun glass,violin,violin stand,violin,other crew members
42,A1VSU8AMV3QFI1.csv,There are several musicians playing different instruments in what looks like a shopping square or center.  There are pedestrians walking by.  All the musicians have sunglasses and seem happy.  ,man with yellow shirt and sunglasses,clarinet on a stand,woman playing an according,man with sunglass playing the flute,lower portion on mans body wearing white pants,man playing a guitar,bass instrument,stand holding bass instrument,side of bass instrument,man playing bass instrument
42,A2JLU8XYHVY2ZP.csv,some guys are playing music instruments in the street,man is standing,clarinet,the girl playing music instrument,the boy is playing clarinet,man's body,mans' face,guitar,street,man holding guitar,man playing guitar
42,A2SBISQJE2ZPJQ.csv,four boys and one girl playing the music instruments  on the street,man,tenor saxophone,woman with music instrument,man with flute,man pant,man with viola,viola,man leg,viola,man and woman
42,A2UTHXLZL8TNBK.csv,a few music group people performing in the street with cello; guitar and harmonium. ,a guy wearing yellow shirt and black sunglasses,a music instrument on the floor,a women playing harmonium,a guy playing flute like instrument,two guys in white pant,a guy playing guitar,cello on the ground,stand of a cello,strings of a cello,a guy playing cello
42,A314XJY8V1YL12.csv,There is a group of people playing musical instruments in a street in a city. They are all wearing sunglasses and playing different instruments. Other people are milling around.,man,musical instrument ,woman with accordian,man with clarinet ,man's legs,man with guitar,bass violin ,bottom of the bass violin,bass violin,man holding the top of the bass violin
42,A37M4OVE9R80G.csv,four people doing music show in the street near by lot of people waching this,man wears orange color jacket,stand,girl playing music,man playing music,?,man playing music,?,?,big size guitar,?
42,A3VOMP0WOJTB4I.csv,The musicians are playing different instruments on the street and people are watching them.,man,carry bag,woman,musician,man's legs,guitar,brown,stand,violin,man's hand
42,AFQKLIYNCVZTL.csv,A band of musicians is playing music outside.,man,music stand,accordion,flute,man,man,bass,shoes,bass,bass43,A175PJR0W3LO8I.csv,It is a dark room of perhaps the inside of a cockpit of a fishing vessel. There is an older man dressed in beige polo shirt explaining something to a younger woman wearing a bandana.,Woman's arm and left hand,Side view of woman's face.,Window of cockpit,Navigation equipment of the fishing vessel, and man's right hand.,side view of man talking,torso of talking man.,Instruments of cockpit inside fishing vessel,Instruments and dials inside the cockpit of the fishing vessel,Some decorative panel in the cockpit,A handle perhaps to steer the fishing vessel
43,A1DVKS3R9SLQ1H.csv,one person talk about a specific work to the coworker. coworker is female.,finger,head,nothing,monitor,male worker,worker hand,backside of work room,machine,symbol,another symbol
43,A1VSU8AMV3QFI1.csv,This scene appears to inside a boat with all types of nautical instruments.  A man and woman are talking.  It seems as if it is nighttime.  The woman is wearing a bandana and man wearing a baseball cap.  The seem to be discussing something very important,woman is holding ink pen and notebook,woman is wearing blue bandana on head,looking out into the night from inside,one of the boats instruments,man with hand out talking with woman has baseball cap on,picture of man's yellow polo shirt,picture of 3 of the boat's instruments navigational,close up picture of boat's instruments,controls for the boat,controls for the boat
43,A2JLU8XYHVY2ZP.csv,the man and woman discussing in the audition room.,woman's hand,woman's face,cup-board,man's face,man's hand,amplifier,,,,
43,A2SBISQJE2ZPJQ.csv,one man speaking to one woman. explain something to woman.,woman's dress,woman face,?,monitor,man face,man's hand,table,instrument,?,?
43,A2UTHXLZL8TNBK.csv,a guy and a lady in some technical room in a boat ,a person holding book and a pen,a lady head wearing scarf,black window ,hands of a person and a monitor screen,a guy wearing cap,hands of a person,some instrument in the boat,a technical instrument with keys and switches,a silver box with logo on it,a round silver instrument
